Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
17.71500015258789,41.855,-4.447,-0.463,0.1613,-0.2076,0.3979,-0.883,-0.106,-9.908,-0.036455,0.020049,-0.099571
17.883000135421753,39.032,-4.49,-0.778,0.1662,-0.2012,0.3921,-0.7,-0.571,-9.851,-0.154705,-0.003556,-0.480296
18.017000198364258,37.139,-4.572,-3.518,0.1736,-0.2166,0.3868,-0.99,-0.88,-9.686,-0.687047,-0.000306,0.020307
18.105000019073486,38.012,-4.325,-8.8,0.1724,-0.2603,0.3636,-0.893,1.272,-9.371,-1.035982,0.006171,0.209917
18.19700002670288,38.363,-4.2,-13.297,0.1706,-0.2931,0.3498,-0.767,2.377,-9.345,-1.023882,0.036102,-0.049888
18.267000198364258,38.085,-4.043,-17.779,0.1718,-0.3131,0.3262,-0.471,2.619,-9.241,-1.132011,0.029715,0.000385
18.371000051498413,38.517,-3.79,-24.506,0.1745,-0.3536,0.2949,-0.597,3.889,-8.603,-1.199642,-0.017097,0.11445
18.480000019073486,40.323,-3.412,-33.287,0.1682,-0.3952,0.2489,-0.483,5.641,-7.72,-1.166846,-0.110453,0.347853
18.593000173568726,41.934,-2.994,-38.693,0.1671,-0.4226,0.2183,-0.265,6.244,-7.368,-0.967727,-0.104829,0.252373
18.693000078201294,43.292,-2.578,-43.881,0.1624,-0.4402,0.1839,-0.365,6.815,-6.818,-0.842842,-0.095197,0.196477
18.802000045776367,44.509,-2.079,-49.446,0.1615,-0.4611,0.1474,-0.352,6.969,-6.205,-0.977825,-0.098339,0.190282
18.91100001335144,46.353,-1.395,-57.738,0.1577,-0.483,0.0869,-0.426,8.734,-5.192,-1.114972,-0.159496,0.219292
18.986999988555908,47.433,-0.997,-61.957,0.1573,-0.4854,0.0561,-0.295,9.534,-4.392,-0.639726,-0.235611,0.241207
19.097000122070312,49.577,-0.884,-65.453,0.152,-0.4899,0.0298,-0.235,8.985,-3.978,-0.718051,-0.297779,0.189924
19.193000078201294,51.147,-0.795,-70.553,0.1496,-0.4901,-0.0047,-0.122,9.081,-3.077,-1.151272,-0.256063,0.170634
19.305000066757202,52.719,-0.177,-75.902,0.1447,-0.4949,-0.048,0.127,10.242,-2.186,-0.816069,-0.24355,0.226774
19.384999990463257,53.491,0.747,-79.316,0.1367,-0.495,-0.0697,0.087,11.238,-1.605,-0.291152,-0.013347,0.133979
19.492000102996826,53.522,0.791,-79.304,0.1359,-0.4907,-0.0698,-0.029,10.393,-1.641,0.203803,0.021601,-0.03298
19.592000007629395,53.37,1.204,-76.762,0.1332,-0.4948,-0.0486,0.699,11.465,-1.783,0.732474,0.038104,0.00328
19.700000047683716,51.766,0.53,-69.574,0.1406,-0.4913,-0.0033,0.063,10.502,-2.68,1.748201,0.624498,-0.282645
19.81500005722046,47.478,0.49,-56.085,0.1443,-0.4701,0.0948,0.263,8.53,-4.806,2.148441,0.193558,-0.310163
19.9280002117157,45.727,-0.469,-44.601,0.1474,-0.4375,0.1759,0.15,7.038,-6.045,1.912612,0.078323,-0.363272
19.993000030517578,44.276,-1.288,-36.171,0.1498,-0.4036,0.2322,-0.01,6.208,-6.853,2.00865,0.059553,-0.402088
20.088000059127808,41.592,-2.32,-23.939,0.1527,-0.343,0.2939,-0.165,4.214,-7.844,2.210975,0.109473,-0.638165
20.2020001411438,36.015,-2.807,-10.033,0.1649,-0.2553,0.3524,-0.226,0.424,-8.921,1.07278,0.156921,-0.61229
20.27400016784668,34.533,-3.11,-6.561,0.1645,-0.2368,0.371,0.145,-0.017,-10.031,1.12661,-0.196415,-0.474322
20.37000012397766,30.679,-3.957,-0.518,0.1693,-0.1957,0.3788,-1.378,13.617,-13.083,-1.796985,-1.391232,-0.156365
20.5,30.629,-4.091,-0.544,0.1712,-0.1979,0.3789,-1.446,0.607,-10.038,0.130825,-0.053169,-0.016034
20.611999988555908,30.61,-3.97,-0.419,0.1729,-0.2055,0.378,-0.679,0.256,-9.757,-0.049376,-0.018403,-0.000474
20.761000156402588,30.603,-3.97,-0.396,0.1702,-0.2,0.3777,-0.889,-0.102,-10.011,0.017971,-0.007809,-0.002098
20.90400004386902,30.599,-3.969,-0.394,0.1694,-0.1903,0.3764,-0.647,-0.002,-9.668,-0.009739,0.000999,0.001007
20.993000030517578,30.629,-3.981,-0.355,0.1684,-0.1946,0.3835,0.672,-1.354,-9.399,-0.011998,-0.021648,0.099211
21.06500005722046,30.613,-3.971,-0.35,0.1702,-0.199,0.3765,-0.34,0.48,-10.043,0.026372,-0.005733,0.007733
21.157999992370605,30.827,-3.864,-0.252,0.1702,-0.199,0.3777,-0.517,0.316,-9.701,0.040741,0.087899,0.281431
21.225000143051147,32.133,-3.811,0.187,0.1683,-0.1968,0.3764,1.536,0.817,-11.631,0.559633,0.035499,0.219552
21.324000120162964,33.916,-3.462,2.692,0.1572,-0.1804,0.3827,-0.871,1.158,-11.283,0.693045,-0.016835,0.082682
21.39300012588501,31.894,-3.581,6.312,0.1647,-0.1508,0.3901,0.062,0.06,-10.164,0.936023,-0.109916,-0.756537
21.491000175476074,28.406,-3.244,12.675,0.1677,-0.102,0.3989,-0.94,-1.912,-9.218,1.180281,-0.043791,-0.635493
21.611999988555908,25.202,-3.119,19.156,0.1774,-0.0502,0.3985,1.314,-4.758,-7.921,0.41104,-0.112322,-0.022889
21.712000131607056,27.463,-3.59,20.658,0.1737,-0.0415,0.397,-1.083,-3.806,-8.724,0.298584,0.230418,0.651617
21.788000106811523,29.839,-3.451,21.491,0.1661,-0.0371,0.3977,-1.926,-2.684,-9.291,0.170419,0.161496,0.25808
21.891000032424927,30.421,-3.279,23.684,0.1615,-0.024,0.3973,-0.66,-2.077,-10.092,0.683193,0.033142,0.013563
22.04100012779236,28.28,-2.95,32.399,0.1676,0.0492,0.3907,-0.326,-5.804,-7.495,0.975385,-0.176513,-0.376126
22.170000076293945,26.396,-2.773,36.914,0.17,0.0817,0.382,-0.612,-7.073,-6.859,0.267073,-0.031389,-0.037678
22.26900005340576,26.469,-2.759,38.059,0.1711,0.0892,0.3783,-0.677,-5.638,-7.885,0.277842,-0.002545,-0.009016
22.365000009536743,25.62,-2.588,41.418,0.1723,0.113,0.3661,0.026,-5.903,-7.401,0.826756,-0.179726,-0.261826
22.433000087738037,24.398,-2.297,46.369,0.1783,0.1559,0.3542,0.108,-6.148,-6.728,1.413206,-0.123792,-0.272418
22.52400016784668,23.242,-1.868,52.426,0.1759,0.1971,0.3284,0.587,-7.395,-6.363,1.394064,-0.096407,-0.198629
22.641000032424927,21.625,-1.176,61.343,0.1743,0.2447,0.2858,-0.038,-6.892,-5.006,1.344693,-0.146003,-0.219555
22.759999990463257,18.849,-0.326,71.582,0.1789,0.3128,0.227,-0.23,-10.037,-2.93,1.310441,-0.399967,-0.249238
22.83300018310547,17.096,0.055,76.245,0.1807,0.3311,0.191,-0.274,-10.814,-1.136,0.864116,-0.310841,-0.13803
22.920000076293945,16.26,0.29,78.82,0.1807,0.343,0.1777,0.156,-10.59,-1.059,0.41361,-0.104383,-0.072087
22.985000133514404,15.794,0.369,80.074,0.1827,0.3506,0.1657,-0.053,-8.748,-1.63,0.291616,-0.076779,-0.030097
23.075000047683716,15.615,0.568,82.441,0.1825,0.3537,0.1501,0.3,-8.1,-1.72,0.800295,-0.012815,-0.067704
23.14400005340576,15.247,0.909,86.367,0.1821,0.3792,0.1232,0.02,-14.42,-1.106,0.851415,-0.112906,-0.11079
23.223999977111816,14.81,0.864,85.828,0.1831,0.3738,0.1305,-0.356,-11.181,0.439,-0.49438,0.014495,0.030216
23.335000038146973,16.002,0.282,78.032,0.1833,0.3544,0.1776,-0.036,-10.332,-0.545,-1.582266,0.371821,0.195476
23.439000129699707,19.091,-0.543,67.356,0.1833,0.298,0.2564,0.272,-8.817,-2.299,-2.020211,0.516216,0.373713
23.527000188827515,22.83,-1.427,55.545,0.181,0.2272,0.3188,0.21,-7.021,-5.034,-1.959201,0.470759,0.485538
23.616000175476074,25.387,-1.987,46.991,0.1802,0.1626,0.3559,-0.352,-5.835,-5.945,-1.961676,0.370009,0.500879
23.723999977111816,29.399,-2.622,35.533,0.1742,0.0793,0.3979,0.258,-4.504,-7.117,-2.07671,0.437988,0.790777
23.832000017166138,37.17,-2.973,19.795,0.156,-0.0415,0.416,0.899,-3.487,-6.047,-2.64217,0.375972,1.277895
23.939000129699707,45.736,-1.938,5.771,0.1282,-0.1645,0.4099,-0.085,0.122,-8.703,-2.174129,0.496289,1.560124
24.032999992370605,51.357,-1.352,-1.049,0.1083,-0.2152,0.394,2.973,1.109,-12.626,0.590685,0.754007,-0.284766
24.133000135421753,50.963,-2.151,-1.111,0.114,-0.2264,0.3921,-0.165,0.302,-9.125,0.029262,-0.14179,-0.027717
24.192000150680542,50.859,-2.753,-0.846,0.12,-0.2198,0.3923,0.603,0.697,-9.567,0.150052,-0.293408,-0.062858
24.28700017929077,50.611,-3.806,-0.201,0.126,-0.2143,0.3937,0.957,-3.128,-8.06,-0.133864,0.195228,-0.018979
24.40500020980835,50.741,-1.306,-1.621,0.1081,-0.2241,0.3917,3.278,6.484,-10.531,0.219153,0.031118,-0.012379
24.567000150680542,50.53,-1.518,-1.553,0.1111,-0.223,0.3955,1.596,-0.458,-9.922,-0.054025,0.072896,-0.008059
24.69600009918213,50.536,-1.534,-1.556,0.1101,-0.2241,0.3931,0.073,0.025,-9.793,0.014807,-0.014891,-0.001811
24.819000005722046,50.535,-1.499,-1.556,0.1072,-0.2219,0.3941,-0.029,0.339,-9.835,-0.019122,-0.000844,0.032075
24.957000017166138,49.128,-1.571,-1.428,0.1141,-0.2209,0.3908,-0.973,0.945,-9.625,-0.018751,0.01922,-0.449926
25.12600016593933,42.875,-1.437,-1.48,0.1308,-0.2232,0.3965,-0.544,0.438,-10.033,-0.019223,0.202097,-0.822383
25.254000186920166,38.955,4.119,-2.588,0.1006,-0.2162,0.4021,-0.546,-0.154,-10.228,-0.500541,1.174909,-0.268719
25.36300015449524,35.586,8.876,-6.937,0.0692,-0.2469,0.3845,0.668,1.284,-10.486,-0.322861,0.3339,-0.440791
25.48900008201599,32.255,15.145,-8.932,0.0305,-0.2575,0.3754,3.553,0.304,-8.402,-0.159928,1.253893,-0.076201
25.610000133514404,30.139,22.614,-10.729,-0.0198,-0.2593,0.3584,3.555,1.682,-7.831,-0.560393,1.201046,-0.348858
25.76900005340576,26.137,34.183,-15.623,-0.1002,-0.2795,0.3301,5.76,2.579,-7.077,-0.151843,1.503397,0.10985
25.897000074386597,25.413,43.921,-15.202,-0.1632,-0.2623,0.3097,6.432,3.021,-6.798,0.616705,0.997763,0.312598
26.014000177383423,27.875,54.813,-6.803,-0.2405,-0.2104,0.2843,9.005,-0.11,-4.963,0.777386,1.542606,0.392275
26.130000114440918,31.072,64.031,-1.366,-0.299,-0.19,0.2432,10.59,-0.074,-4.011,0.208752,1.088545,0.320747
26.234000205993652,37.732,69.861,6.49,-0.3333,-0.1703,0.2109,9.795,0.259,-3.986,0.312054,0.81016,0.430081
26.341000080108643,40.249,71.704,10.265,-0.3451,-0.1613,0.2052,10.803,-1.798,-2.987,0.069135,-0.109237,0.085586
26.445000171661377,39.211,72.397,7.461,-0.3473,-0.168,0.1979,10.987,-0.686,-4.162,-0.459434,0.250549,-0.352287
26.564000129699707,31.887,63.717,-0.791,-0.3015,-0.1895,0.2421,10.504,0.112,-4.015,-0.020431,-1.553829,-0.08242
26.6780002117157,35.417,53.576,4.748,-0.2484,-0.1605,0.3115,8.93,0.938,-5.717,0.023341,-1.926467,0.114421
26.771000146865845,33.538,40.626,3.938,-0.1621,-0.1595,0.3702,7.571,-0.493,-6.615,-0.078313,-2.651567,-0.174241
26.868000030517578,30.441,26.241,1.152,-0.0464,-0.1696,0.4008,4.801,-0.597,-7.957,-0.261827,-2.263943,-0.104261
26.973000049591064,30.61,14.546,0.523,0.0407,-0.1823,0.409,3.065,-0.37,-8.656,-0.094281,-1.943976,0.327636
27.125,33.316,-1.128,-0.194,0.1469,-0.1936,0.3916,0.798,-0.228,-9.047,-0.202041,-1.905089,0.005647
27.255000114440918,34.004,-17.442,-2.964,0.2517,-0.2148,0.347,-2.98,0.383,-8.917,-0.360951,-1.750146,-0.02868
27.359000205993652,33.486,-26.671,-3.642,0.3069,-0.2214,0.3045,-3.592,1.164,-8.765,0.170949,-1.491962,-0.211793
27.4280002117157,33.102,-31.032,-2.711,0.3339,-0.2139,0.2996,-4.488,0.429,-8.002,0.289908,-1.541755,-0.21635
27.521000146865845,31.309,-40.157,-1.208,0.3829,-0.2,0.2512,-5.427,-0.317,-6.606,0.304233,-1.75711,-0.212216
27.603000164031982,29.06,-50.296,0.665,0.4302,-0.1908,0.1983,-6.712,-1.056,-5.082,-0.374315,-1.777166,-0.25436
27.671000003814697,28.546,-55.582,-0.535,0.4454,-0.1926,0.1631,-6.574,-0.488,-3.946,-0.6872,-1.971027,-0.093895
27.76200008392334,17.624,-66.966,5.889,0.4864,-0.1646,0.0704,-9.384,-0.352,-2.805,-0.378702,-1.700633,-0.993101
27.886000156402588,14.755,-70.59,10.597,0.4931,-0.1649,0.05,-9.919,0.735,-2.246,0.716918,-0.016318,0.015948
28.003000020980835,0.954,-73.345,27.625,0.5011,-0.1373,0.0251,-8.144,-2.215,-2.744,0.371922,-1.109765,-0.654511
28.100000143051147,-12.753,-76.513,41.532,0.5058,-0.1275,-0.0078,-10.251,-3.406,-1.147,-0.100711,-0.798854,0.116595
28.19700002670288,-13.792,-78.407,40.791,0.5064,-0.1366,-0.0186,-9.174,-1.605,-1.324,-0.229108,-0.051571,0.377877
28.313000202178955,-9.495,-78.749,33.976,0.5043,-0.141,-0.0235,-11.188,-1.983,0.84,-0.595381,0.619232,0.271763
28.419000148773193,15.83,-70.017,6.782,0.4898,-0.1684,0.041,-9.456,0.302,-1.754,-0.344751,2.550806,0.488219
28.519999980926514,19.392,-56.532,2.495,0.4631,-0.1797,0.1425,-7.641,0.629,-4.732,-0.112697,2.116395,-0.309753
28.621000051498413,17.889,-44.471,3.014,0.4253,-0.1744,0.2147,-6.706,-0.516,-5.3,-0.183218,2.278711,-0.067369
28.731000185012817,21.389,-25.196,-0.991,0.3267,-0.1948,0.3098,-2.295,-0.028,-7.341,-0.278916,2.63626,0.495612
28.85199999809265,23.258,-13.19,-1.64,0.2457,-0.1955,0.3568,-1.066,0.347,-9.735,0.393389,1.640337,0.173804
28.97699999809265,21.96,-4.5,-0.414,0.1949,-0.1802,0.3807,0.107,0.552,-10.321,0.221123,0.593608,-0.262603
29.086000204086304,20.364,-1.704,2.103,0.1798,-0.1576,0.4015,1.138,-0.921,-10.517,0.553404,0.487293,-0.155795
29.187000036239624,19.534,0.11,5.406,0.1684,-0.1396,0.414,0.552,-1.435,-10.403,0.46949,0.099533,-0.138131
29.28500008583069,18.938,0.225,6.689,0.1677,-0.1251,0.4101,0.776,-1.388,-10.374,0.037733,-0.104942,-0.169644
29.443000078201294,13.42,-3.025,3.695,0.2038,-0.139,0.3963,-0.107,-1.873,-9.455,-1.055956,-0.714888,-1.286452
29.56599998474121,1.511,-7.581,-6.323,0.2571,-0.1789,0.3594,-1.159,-0.132,-9.403,-1.880715,-0.177664,-1.730395
29.671000003814697,-0.001,-6.627,-14.258,0.255,-0.2224,0.3466,-0.185,1.623,-9.139,-0.856338,0.602943,1.280848
29.749000072479248,6.914,0.595,-16.16,0.1923,-0.2528,0.361,-0.202,4.244,-9.689,0.11,1.486609,2.394274
29.838000059127808,20.229,10.638,-11.51,0.0891,-0.2581,0.3777,2.646,4.389,-11.148,0.754304,0.419416,2.647738
29.957000017166138,34.781,11.531,4.078,0.0467,-0.1653,0.4124,0.184,1.457,-9.583,1.847617,-0.557532,0.891424
30.06500005722046,34.245,4.725,13.547,0.0959,-0.0921,0.4283,2.006,-2.205,-9.548,1.346178,-1.789968,-0.401073
30.171000003814697,22.369,-5.923,19.402,0.197,-0.0376,0.4116,1.094,-5.065,-8.812,-0.132792,-3.115006,-1.890543
30.28500008583069,5.761,-20.28,15.873,0.3299,-0.0472,0.3419,-6.617,-6.158,-6.674,-1.823772,-1.505428,-1.049732
30.378000020980835,4.967,-21.872,6.741,0.3398,-0.1011,0.3212,-6.229,-2.643,-6.698,-2.458634,0.325333,0.330674
30.4760000705719,7.376,-16.842,-7.499,0.3081,-0.1934,0.3138,-4.313,3.007,-7.269,-1.688663,1.056334,0.184449
30.550000190734863,8.967,-8.327,-15.466,0.2466,-0.256,0.3297,0.116,4.2,-8.724,-1.039227,2.230015,1.629161
30.65500020980835,16.856,8.415,-12.995,0.114,-0.2675,0.3707,3.751,4.979,-9.972,1.652263,2.132228,2.279758
30.772000074386597,27.824,12.306,4.88,0.0483,-0.153,0.4136,4.01,0.205,-9.002,2.477501,-1.073649,0.912942
30.874000072479248,28.771,1.168,15.954,0.1294,-0.0691,0.4147,2.337,-3.89,-9.244,1.308232,-2.484921,0.538161
30.972000122070312,22.737,-13.217,20.211,0.2386,-0.0448,0.3819,-4.149,-5.909,-7.316,-0.536413,-2.787021,-0.953458
31.078999996185303,9.994,-22.588,11.301,0.3269,-0.0852,0.3338,-4.103,-4.363,-7.161,-2.619156,-0.699934,-0.513064
31.19600009918213,9.599,-23.866,-5.803,0.3359,-0.1906,0.2896,-4.115,1.353,-7.161,-3.197533,0.139355,0.032114
31.26900005340576,10.0,-22.639,-16.885,0.3306,-0.2497,0.2657,-3.01,3.527,-7.081,-1.529964,0.394079,0.545928
31.360000133514404,12.392,-14.625,-25.51,0.2797,-0.3105,0.2556,-2.248,5.872,-8.447,-0.658644,1.503933,1.051225
31.521000146865845,16.543,-7.2,-20.518,0.2181,-0.3028,0.3036,-0.632,5.029,-8.582,1.377009,-0.500304,0.199081
31.646000146865845,16.296,-8.211,-10.494,0.2239,-0.2357,0.3406,-2.261,2.552,-9.795,1.311475,0.430007,-0.441927
31.752000093460083,13.055,-6.27,-3.343,0.2172,-0.1929,0.3751,-0.422,-0.148,-9.254,0.891067,0.154997,-0.664289
31.8510000705719,9.188,-6.568,-0.65,0.2298,-0.1551,0.3763,-1.153,-0.888,-9.244,0.105291,-0.07015,-0.551317
32.007000207901,4.458,-5.883,2.639,0.2335,-0.1239,0.3833,-0.956,-1.488,-8.977,0.448403,-0.132232,-0.565036
32.121999979019165,0.914,-7.233,1.135,0.2482,-0.1296,0.3793,-1.041,-2.009,-7.953,-0.918472,-0.224586,-0.542627
32.24000000953674,0.794,-7.681,-13.147,0.2608,-0.2271,0.3535,-29.131,33.835,-39.237,-5.576044,0.146257,1.822088
32.402000188827515,2.764,-2.612,-3.03,0.2119,-0.1649,0.3878,1.935,-1.677,-5.171,0.163807,0.513098,-0.132406
32.51700019836426,-0.515,-5.033,-1.045,0.2219,-0.1495,0.3734,1.445,-1.102,-10.334,-0.106081,-0.232476,-0.037703
32.617000102996826,-0.635,-5.075,-0.341,0.2212,-0.1416,0.383,-0.992,0.589,-9.323,0.610264,0.134359,-0.016531
32.72699999809265,-0.648,-4.953,0.166,0.2223,-0.1416,0.3855,-1.079,0.488,-10.14,0.008081,-0.020019,-0.006198
32.85199999809265,-0.648,-4.935,0.183,0.2233,-0.1372,0.3793,-0.399,-0.671,-9.611,0.014004,0.010651,0.002302
32.95300006866455,-0.644,-4.937,0.178,0.2233,-0.136,0.3793,-0.856,-0.388,-9.824,-0.00832,-0.000464,0.000431
33.05000019073486,-0.65,-4.921,0.23,0.2234,-0.1293,0.3804,-0.741,-0.336,-9.655,0.014917,-0.004513,0.000961
33.20300006866455,-0.646,-4.91,0.214,0.2223,-0.1349,0.3792,-0.439,0.031,-9.959,0.002527,-0.001879,-0.001063
33.331000089645386,-0.651,-4.924,0.223,0.2224,-0.136,0.3854,-1.035,-0.2,-9.579,0.003915,-0.000523,-0.000774
33.450000047683716,-0.649,-4.916,0.218,0.2234,-0.1338,0.3817,-0.741,-0.187,-9.753,-0.008481,-0.000939,0.003115
33.60000014305115,-0.655,-4.914,0.229,0.2213,-0.1371,0.3817,-0.714,-0.209,-9.71,0.004211,-0.006265,-0.001718
33.72100019454956,-0.654,-4.915,0.234,0.2204,-0.1348,0.3865,-0.839,-0.184,-9.717,-0.003344,0.004144,0.002177
33.830000162124634,-0.653,-4.908,0.235,0.2213,-0.1371,0.3804,-0.763,0.069,-9.751,-0.001014,-0.001863,-0.000464
33.95800018310547,-0.658,-4.902,0.248,0.2223,-0.136,0.3829,-0.73,-0.13,-9.768,0.003836,0.000798,-0.001036
34.03500008583069,-0.657,-4.897,0.248,0.2212,-0.1405,0.3805,-0.652,-0.071,-9.731,0.001503,0.001123,-9.2e-05
34.123000144958496,-0.658,-4.895,0.252,0.2214,-0.1338,0.3828,-0.703,-0.107,-9.735,-0.001042,0.001636,0.000859
34.223000049591064,-0.659,-4.892,0.254,0.2213,-0.1349,0.3755,-0.769,-0.123,-9.715,-0.002079,0.0002,-0.000587
34.32200002670288,-0.658,-4.886,0.262,0.2234,-0.1327,0.3805,-1.027,-0.183,-9.732,-0.003647,0.003956,0.003312
