Time,ax,ay,az
0.08000016212463379,-0.00704791018327259,0.05158418195807387,-4.636328567019809
0.1679999828338623,-0.007064367686571439,0.05165551722458516,-4.636410059749165
0.25999999046325684,-0.007068426926639208,0.05170953362163254,-4.636514988296114
0.3600001335144043,-0.007134063964685304,0.05178061921679163,-4.636738161195463
0.45600008964538574,-0.007129083541357666,0.051783640240153195,-4.636884635055417
0.5120000839233398,-0.007159427973325056,0.05177590042823515,-4.637015129948831
0.6040000915527344,-0.007145783954076254,0.051744408548344965,-4.637138167991193
0.687999963760376,-0.00711451313736249,0.05170210589890474,-4.637239368112616
0.7430000305175781,-0.007106485683240772,0.05165220907916858,-4.637265467091298
0.8029999732971191,-0.007148729035734854,0.05165885449832617,-4.6373016860821235
0.8949999809265137,-0.007157863366184635,0.05165639939669625,-4.6373693303738115
0.9509999752044678,-0.007279175555324248,0.05170816042919547,-4.637435376768845
1.0429999828338623,-0.007402049230712381,0.05177083209978559,-4.637521663188164
1.1349999904632568,-0.007542113818996435,0.05183306268432018,-4.637598362227559
1.190999984741211,-0.007655341857811437,0.05183984958391068,-4.63756853482335
1.2829999923706055,-0.007711529355325605,0.05175231896902034,-4.6373565472005795
1.371000051498413,-0.007641354020304716,0.051543868357072795,-4.636941094070527
1.430999994277954,-0.00755723402011509,0.05129554523017972,-4.636409527116947
1.5150001049041748,-0.007441282482966562,0.05104782547572111,-4.635912581257538
1.6059999465942383,-0.0072677140798125504,0.050836349679222806,-4.635574359799098
1.7020001411437988,-0.007189759401576188,0.050748852353846095,-4.635528553428349
1.758000135421753,-0.007073615409427009,0.0507451488954552,-4.635775694777508
1.8540000915527344,-0.007113225249304084,0.050880033843478514,-4.636274771165789
1.946000099182129,-0.007170623652876398,0.05106519844064468,-4.636849481329028
2.0380001068115234,-0.0072942905549563996,0.05132353754994998,-4.637472128391889
2.1059999465942383,-0.0074060699797800205,0.051482557395352124,-4.637677724428043
2.202000141143799,-0.007439764689204677,0.05157491082852903,-4.637695301291237
2.2929999828338623,-0.007417586070900011,0.05162949730849725,-4.6376468317593975
2.3450000286102295,-0.007397111979722726,0.05167384726302547,-4.637594101169815
2.4010000228881836,-0.007370878802688145,0.05168197406553942,-4.637570132720004
2.496999979019165,-0.007286778568147235,0.05168562342847067,-4.637578654835492
2.5850000381469727,-0.0072625542052005216,0.051687841342316,-4.637568002191132
2.6730000972747803,-0.007148154791624805,0.051651443420355186,-4.637523793717036
2.765000104904175,-0.007073729842130098,0.051619914089762166,-4.6374636062764
2.8450000286102295,-0.006991687315650195,0.05157684578150854,-4.637371993534901
2.9090001583099365,-0.006929675193548779,0.05154909481071208,-4.637323524003063
2.996000051498413,-0.00686765734981221,0.051522762805433914,-4.637279315528967
3.0840001106262207,-0.006848135650813818,0.05151393692313383,-4.637258010240246
3.1600000858306885,-0.006796995675803191,0.051475853719545696,-4.637178115407544
3.24399995803833,-0.006781619561548536,0.051405758487416964,-4.636951746714887
3.3320000171661377,-0.006805086588060258,0.051297330380347915,-4.63657251257566
3.388000011444092,-0.006872936338465181,0.05114820584287109,-4.636044674047606
3.4800000190734863,-0.006915392431757279,0.05095836823022967,-4.635453452285609
3.5480000972747803,-0.007012164007570732,0.05079577808449113,-4.635007106486912
3.631999969482422,-0.00700756381290654,0.050623242696556825,-4.634780737794254
3.7190001010894775,-0.0069792240338378145,0.050476702257575216,-4.63489738425
3.811000108718872,-0.006947393017027562,0.050365090840765674,-4.63543960384794
3.871000051498413,-0.0069245709748423446,0.05016447574808785,-4.636174103676584
3.9590001106262207,-0.007139600947068877,0.049804370595627895,-4.636829241304744
4.051000118255615,-0.007686761437039218,0.04922938579390138,-4.637198355431829
4.107000112533569,-0.00858755122877195,0.04844067399231761,-4.6372255196749474
4.194999933242798,-0.010119764551543512,0.04753605226547733,-4.636874515043275
4.2790000438690186,-0.012172221191775549,0.04671484157621618,-4.636549609390285
4.367000102996826,-0.014476477632479974,0.0458542826818491,-4.635821501148258
4.42300009727478,-0.016414381935433077,0.044798876103039904,-4.634062749564369
4.473999977111816,-0.016963240710746993,0.04423477697226909,-4.632762594320193
4.558000087738037,-0.015944250779250026,0.042778423168970056,-4.628503667104938
4.650000095367432,-0.010606727718053703,0.04068681806071386,-4.621069719238091
4.733999967575073,0.0008899197252365466,0.03793647589563735,-4.609766730939576
4.838000059127808,0.03256799254647156,0.032616125021985534,-4.583370543479147
4.930000066757202,0.06393745441148817,0.028809344303177428,-4.559282784051598
5.0340001583099365,0.12429064353562276,0.024029319686378267,-4.5153480829163435
5.130000114440918,0.1708923340550242,0.021947743044101894,-4.482659378432275
5.21399998664856,0.22026228065902212,0.02068065885111803,-4.4489719885394265
5.269000053405762,0.2705265666913391,0.019995745833614693,-4.4159722268400365
5.357000112533569,0.3213166772361354,0.01950780894883094,-4.384271288804278
5.437000036239624,0.37226784244785427,0.018861957014378497,-4.354121642103491
5.536999940872192,0.4239296389069471,0.017347660732018825,-4.3240913050195395
5.58899998664856,0.4761910127959577,0.014790738963487732,-4.293293444909427
5.680999994277954,0.5288281254252648,0.011394147470389875,-4.261523264685327
5.769000053405762,0.581060337700339,0.0075470016558643015,-4.2289075308151265
5.857000112533569,0.6317882967231956,0.0037233686409316852,-4.196246789522504
5.913000106811523,0.6798833881133726,0.00040160992637974384,-4.164687797972847
6.0,0.7245900064905872,-0.0023771864829778664,-4.134869981143884
6.0959999561309814,0.7657477629781896,-0.004631697987352055,-4.107100135193192
6.1519999504089355,0.8037544672640102,-0.006602783092863211,-4.081275462102693
6.240000009536743,0.8399203946043681,-0.008747403312014753,-4.056448142840429
6.335999965667725,0.8753017546875885,-0.011330050592497632,-4.032233350628884
6.391999959945679,0.9108187362493212,-0.014481842445660264,-4.008544000100411
6.483999967575073,0.9466582931980898,-0.017918043258486546,-3.9860743773511946
6.572000026702881,0.9824499798262643,-0.02122105376759254,-3.9657067876503773
6.631999969482422,1.0166105468657924,-0.023940673872781457,-3.9489134264485557
6.7190001010894775,1.0476325785606622,-0.025873562902447342,-3.9360191993987192
6.802999973297119,1.0735071193425723,-0.026789205538892424,-3.9271394213760678
6.891000032424927,1.0923971872706133,-0.02694586182882713,-3.9212487753609215
6.950999975204468,1.102253613044024,-0.026469907088354134,-3.917362424382169
6.999000072479248,1.1031122161794653,-0.026081697264015442,-3.9159315079284696
7.091000080108643,1.0953029623359989,-0.025149052008485887,-3.913961567670138
7.183000087738037,1.073280084859643,-0.023905264233256413,-3.9138462527949374
7.2829999923706055,1.0110055248775571,-0.02044006513316999,-3.922734020300859
7.351000070571899,0.9498196651490957,-0.01656455301199452,-3.939776653380712
7.434999942779541,0.8743253732529381,-0.01113470772654032,-3.9697313566897052
7.531000137329102,0.7873829507788571,-0.0042381823867048965,-4.013947287636073
7.610000133514404,0.6931620424665622,0.003758141098359984,-4.070525346046479
7.702000141143799,0.5960558654292755,0.012157069261589219,-4.134920581204595
7.758000135421753,0.5005140625058149,0.020207123842166722,-4.201194676511762
7.8500001430511475,0.4097969087921691,0.027316068268077965,-4.264272978510834
7.937999963760376,0.32710146259795103,0.03299073608000801,-4.320042767530401
7.998000144958496,0.2537838388397426,0.03737403291816943,-4.367320268465924
8.085999965667725,0.19095043114766036,0.04081820760980644,-4.405741959828606
8.170000076293945,0.13887344787462416,0.043646085213307075,-4.4356785536421866
8.253999948501587,0.09689421438165166,0.04586240948436305,-4.457570270434856
8.341000080108643,0.0640938859972059,0.04750457286915475,-4.4722299069713065
8.397000074386597,0.039306372670860484,0.048681760811186234,-4.480989576428795
8.485000133514404,0.021262482567300085,0.04938087804803486,-4.484944370647563
8.565000057220459,0.008791029219621615,0.04954393840815337,-4.485225067826457
8.633000135421753,0.00132128368235618,0.049522325191431696,-4.483481762576891
8.720999956130981,-0.0019650534617610474,0.04936919342875214,-4.480493163201604
8.812999963760376,-0.0021703951452251157,0.0492894816883747,-4.477089643328483
8.873000144958496,-0.0008988929396418647,0.049835017754109825,-4.474885078578115
8.960000038146973,-0.0006373326147631852,0.05125948852573357,-4.474817966918645
9.04800009727478,-0.004480866842153245,0.05319888981650254,-4.476291227633677
9.140000104904175,-0.015036352115912192,0.05524887054915864,-4.47818580043316
9.196000099182129,-0.034771700091863283,0.05724486401309179,-4.480014326837608
9.276000022888184,-0.06398481290581035,0.05890269427523373,-4.480741902447417
9.364000082015991,-0.10225630614420125,0.06003428806716521,-4.479806600272582
9.456000089645386,-0.1476745128423067,0.06066024327544232,-4.477353296276401
9.51200008392334,-0.19793470426444768,0.060949595727879426,-4.473921546895725
9.600000143051147,-0.250996274837243,0.061054848847586406,-4.469999243242256
9.694999933242798,-0.3054751298079081,0.061072113621590686,-4.466147513357674
9.755000114440918,-0.3609390547762798,0.061113047239783044,-4.462665430232396
9.83899998664856,-0.4176862904949335,0.06110028903368588,-4.459639812917956
9.92300009727478,-0.4763625203701588,0.060734408150611825,-4.456651479858778
10.015000104904175,-0.5355207491131748,0.06004057978524052,-4.453233046283553
10.071000099182129,-0.592812667853777,0.059406768251747684,-4.449541905012703
10.123000144958496,-0.6198320350092849,0.05910279754163956,-4.447358379234947
10.207000017166138,-0.6698836842733158,0.05834566500491924,-4.442031258106462
10.291000127792358,-0.7144219908696375,0.05751022304858297,-4.43561330619548
10.375,-0.7552324711510935,0.05639340980070143,-4.428318375337534
10.462000131607056,-0.7955597208527546,0.054987868278763265,-4.4209320980542
10.513999938964844,-0.839190621886659,0.05333313394138855,-4.414497101912241
10.605999946594238,-0.8882385923148663,0.05167608182162762,-4.409916198521196
10.694000005722046,-0.9420306513299137,0.050139009270163966,-4.406774733699339
10.778000116348267,-0.9962913601177876,0.048981054344629904,-4.404223159058934
10.865999937057495,-1.044193904961152,0.04821565352496272,-4.40080978548978
10.92199993133545,-1.0785572717176894,0.047903568495908266,-4.395686928816903
11.009999990463257,-1.0935256352035072,0.04810231937582304,-4.3886340793020455
11.098000049591064,-1.0860504083397637,0.04891813716387678,-4.380480545308659
11.157999992370605,-1.0548023408473735,0.05036963069818642,-4.37161088729815
11.25,-1.0003941595141363,0.052517274541442775,-4.362638697585673
11.341000080108643,-0.926287307966883,0.05513484148142201,-4.353951998742053
11.397000074386597,-0.8392832333135666,0.05742924214549854,-4.3462003357571595
11.489000082015991,-0.7481752274204381,0.058558297612016044,-4.340231392805965
11.55299997329712,-0.661426749652742,0.05820167953610842,-4.338196737733144
11.63700008392334,-0.5839221040287109,0.05662109342914639,-4.341300385667522
11.736999988555908,-0.5160451519299663,0.054258877864624515,-4.348392916282622
11.821000099182129,-0.4544903112324743,0.05239828117498667,-4.358932109980501
11.873000144958496,-0.39456818802028265,0.05166213351541833,-4.37153045983323
11.960999965667725,-0.33232458728586894,0.05191821726017547,-4.384691002992074
12.052000045776367,-0.2671302040636474,0.053027781716464946,-4.39896288327381
12.140000104904175,-0.2015624456565968,0.054050860016354105,-4.413543956558102
12.196000099182129,-0.14077474515585897,0.054217544772268644,-4.427547390201957
12.284000158309937,-0.09018382241584377,0.05317292399587426,-4.4397462658911735
12.368000030517578,-0.052595438319436597,0.0510645784234534,-4.448786632527557
12.456000089645386,-0.028020307928835794,0.04860219055124171,-4.454721487016799
12.54800009727478,-0.014301390395266777,0.04637692804577716,-4.4582706818015465
12.648000001907349,-0.006958804038120172,0.04441352917687305,-4.461459817206917
12.739000082015991,-0.006219931839921004,0.04407378472318459,-4.463290474140237
12.795000076293945,-0.006710861660039193,0.04428868517839718,-4.465467075699159
12.883000135421753,-0.007451557499406684,0.04468543376298094,-4.46766258570182
12.950999975204468,-0.007869836597076702,0.04499106478758116,-4.469552897443559
12.995000123977661,-0.008080931644762913,0.04520720943836551,-4.470617096615154
13.087000131607056,-0.008276515859694012,0.0454675916915696,-4.472362532393592
13.187000036239624,-0.008324952102019828,0.0455450813569125,-4.473581194908412
13.291000127792358,-0.008357859306387772,0.045770376462754794,-4.475224897933209
13.403000116348267,-0.008310940857823839,0.04576834580242361,-4.475752203829045
13.498000144958496,-0.008299076267108076,0.045728069652125364,-4.475704266929424
13.55400013923645,-0.008260543655085993,0.04568658259576897,-4.475520508814208
13.638000011444092,-0.008273103164398698,0.045701196692250784,-4.475405460255117
13.733999967575073,-0.008207828149813285,0.04574338282839332,-4.47544221187816
13.794000148773193,-0.00816150631175137,0.045838786413256206,-4.47571065851604
13.881999969482422,-0.008103352132190017,0.0459029519507703,-4.476031303111285
13.986000061035156,-0.008042294482862096,0.045924856450736205,-4.476345556119915
14.04200005531311,-0.007978552866498081,0.04586661644664753,-4.476483507864381
14.130000114440918,-0.007879858301124075,0.045744435609261745,-4.476444093080247
14.225000143051147,-0.007830196068429253,0.04561261745768123,-4.4762502149528896
14.317000150680542,-0.007711367589095328,0.045411066097432666,-4.475730898540324
14.413000106811523,-0.007645689459305851,0.0453314334196501,-4.475351664401097
14.516999959945679,-0.007593849364211777,0.045280417240018266,-4.474858979599432
14.61300015449524,-0.007518276966794275,0.04524236732594376,-4.474573488730576
14.680999994277954,-0.0075184371725786,0.04524361152151553,-4.474439798043854
14.769000053405762,-0.007444988021952055,0.0452165471469376,-4.474357772682279
14.83299994468689,-0.00736170182004903,0.04516799439131409,-4.474300248402733
